index	max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators
1791	90	0.99	1	20	300
1792	90	0.99	1	40	50
1793	90	0.99	1	40	100
1794	90	0.99	1	40	200
1795	90	0.99	1	40	300
1796	90	0.99	1	60	50
1797	90	0.99	1	60	100
1798	90	0.99	1	60	200
1799	90	0.99	1	60	300
1800	120	0.2	1	5	50
1801	120	0.2	1	5	100
1802	120	0.2	1	5	200
1803	120	0.2	1	5	300
1804	120	0.2	1	10	50
1805	120	0.2	1	10	100
1806	120	0.2	1	10	200
1807	120	0.2	1	10	300
1808	120	0.2	1	20	50
1809	120	0.2	1	20	100
1810	120	0.2	1	20	200
1811	120	0.2	1	20	300
1812	120	0.2	1	40	50
1813	120	0.2	1	40	100
1814	120	0.2	1	40	200
1815	120	0.2	1	40	300
1816	120	0.2	1	60	50
1817	120	0.2	1	60	100
1818	120	0.2	1	60	200
1819	120	0.2	1	60	300
1820	120	0.4	1	5	50
1821	120	0.4	1	5	100
1822	120	0.4	1	5	200
1823	120	0.4	1	5	300
1824	120	0.4	1	10	50
1825	120	0.4	1	10	100
1826	120	0.4	1	10	200
1827	120	0.4	1	10	300
1828	120	0.4	1	20	50
1829	120	0.4	1	20	100
1830	120	0.4	1	20	200
1831	120	0.4	1	20	300
1832	120	0.4	1	40	50
1833	120	0.4	1	40	100
1834	120	0.4	1	40	200
1835	120	0.4	1	40	300
1836	120	0.4	1	60	50
1837	120	0.4	1	60	100
1838	120	0.4	1	60	200
1839	120	0.4	1	60	300
1840	120	0.5	1	5	50
1841	120	0.5	1	5	100
1842	120	0.5	1	5	200
1843	120	0.5	1	5	300
1844	120	0.5	1	10	50
1845	120	0.5	1	10	100
1846	120	0.5	1	10	200
1847	120	0.5	1	10	300
1848	120	0.5	1	20	50
1849	120	0.5	1	20	100
1850	120	0.5	1	20	200
1851	120	0.5	1	20	300
1852	120	0.5	1	40	50
1853	120	0.5	1	40	100
1854	120	0.5	1	40	200
1855	120	0.5	1	40	300
1856	120	0.5	1	60	50
1857	120	0.5	1	60	100
1858	120	0.5	1	60	200
1859	120	0.5	1	60	300
1860	120	0.75	1	5	50
1861	120	0.75	1	5	100
1862	120	0.75	1	5	200
1863	120	0.75	1	5	300
1864	120	0.75	1	10	50
1865	120	0.75	1	10	100
1866	120	0.75	1	10	200
1867	120	0.75	1	10	300
1868	120	0.75	1	20	50
1869	120	0.75	1	20	100
1870	120	0.75	1	20	200
1871	120	0.75	1	20	300
1872	120	0.75	1	40	50
1873	120	0.75	1	40	100
1874	120	0.75	1	40	200
1875	120	0.75	1	40	300
1876	120	0.75	1	60	50
1877	120	0.75	1	60	100
1878	120	0.75	1	60	200
1879	120	0.75	1	60	300
1880	120	0.99	1	5	50
1881	120	0.99	1	5	100
1882	120	0.99	1	5	200
1883	120	0.99	1	5	300
1884	120	0.99	1	10	50
1885	120	0.99	1	10	100
1886	120	0.99	1	10	200
1887	120	0.99	1	10	300
1888	120	0.99	1	20	50
1889	120	0.99	1	20	100
1890	120	0.99	1	20	200
1891	120	0.99	1	20	300
1892	120	0.99	1	40	50
1893	120	0.99	1	40	100
1894	120	0.99	1	40	200
1895	120	0.99	1	40	300
1896	120	0.99	1	60	50
1897	120	0.99	1	60	100
1898	120	0.99	1	60	200
1899	120	0.99	1	60	300
1900	50	0.4	1	2	50
1901	50	0.4	1	2	100
1902	50	0.4	1	2	200
1903	50	0.4	1	2	300
1904	50	0.4	1	2	400
1905	50	0.4	1	2	500
1906	50	0.4	1	5	50
1907	50	0.4	1	5	100
1908	50	0.4	1	5	200
1909	50	0.4	1	5	300
1910	50	0.4	1	5	400
1911	50	0.4	1	5	500
1912	50	0.4	1	10	50
1913	50	0.4	1	10	100
1914	50	0.4	1	10	200
1915	50	0.4	1	10	300
1916	50	0.4	1	10	400
1917	50	0.4	1	10	500
1918	50	0.4	1	20	50
1919	50	0.4	1	20	100
1920	50	0.4	1	20	200
1921	50	0.4	1	20	300
1922	50	0.4	1	20	400
1923	50	0.4	1	20	500
1924	50	0.5	1	2	50
1925	50	0.5	1	2	100
1926	50	0.5	1	2	200
1927	50	0.5	1	2	300
1928	50	0.5	1	2	400
1929	50	0.5	1	2	500
1930	50	0.5	1	5	50
1931	50	0.5	1	5	100
1932	50	0.5	1	5	200
1933	50	0.5	1	5	300
1934	50	0.5	1	5	400
1935	50	0.5	1	5	500
1936	50	0.5	1	10	50
1937	50	0.5	1	10	100
1938	50	0.5	1	10	200
1939	50	0.5	1	10	300
1940	50	0.5	1	10	400
1941	50	0.5	1	10	500
1942	50	0.5	1	20	50
1943	50	0.5	1	20	100
1944	50	0.5	1	20	200
1945	50	0.5	1	20	300
1946	50	0.5	1	20	400
1947	50	0.5	1	20	500
1948	50	0.75	1	2	50
1949	50	0.75	1	2	100
1950	50	0.75	1	2	200
1951	50	0.75	1	2	300
1952	50	0.75	1	2	400
1953	50	0.75	1	2	500
1954	50	0.75	1	5	50
1955	50	0.75	1	5	100
1956	50	0.75	1	5	200
1957	50	0.75	1	5	300
1958	50	0.75	1	5	400
1959	50	0.75	1	5	500
1960	50	0.75	1	10	50
1961	50	0.75	1	10	100
1962	50	0.75	1	10	200
1963	50	0.75	1	10	300
1964	50	0.75	1	10	400
1965	50	0.75	1	10	500
1966	50	0.75	1	20	50
1967	50	0.75	1	20	100
1968	50	0.75	1	20	200
1969	50	0.75	1	20	300
1970	50	0.75	1	20	400
1971	50	0.75	1	20	500
1972	50	0.99	1	2	50
1973	50	0.99	1	2	100
1974	50	0.99	1	2	200
1975	50	0.99	1	2	300
1976	50	0.99	1	2	400
1977	50	0.99	1	2	500
1978	50	0.99	1	5	50
1979	50	0.99	1	5	100
1980	50	0.99	1	5	200
1981	50	0.99	1	5	300
1982	50	0.99	1	5	400
1983	50	0.99	1	5	500
1984	50	0.99	1	10	50
1985	50	0.99	1	10	100
1986	50	0.99	1	10	200
1987	50	0.99	1	10	300
1988	50	0.99	1	10	400
1989	50	0.99	1	10	500
1990	50	0.99	1	20	50
1991	50	0.99	1	20	100
1992	50	0.99	1	20	200
1993	50	0.99	1	20	300
1994	50	0.99	1	20	400
1995	50	0.99	1	20	500
1996	100	0.4	1	2	50
1997	100	0.4	1	2	100
1998	100	0.4	1	2	200
1999	100	0.4	1	2	300
2000	100	0.4	1	2	400
2001	100	0.4	1	2	500
2002	100	0.4	1	5	50
2003	100	0.4	1	5	100
2004	100	0.4	1	5	200
2005	100	0.4	1	5	300
2006	100	0.4	1	5	400
2007	100	0.4	1	5	500
2008	100	0.4	1	10	50
2009	100	0.4	1	10	100
2010	100	0.4	1	10	200
2011	100	0.4	1	10	300
2012	100	0.4	1	10	400
2013	100	0.4	1	10	500
2014	100	0.4	1	20	50
2015	100	0.4	1	20	100
2016	100	0.4	1	20	200
2017	100	0.4	1	20	300
2018	100	0.4	1	20	400
2019	100	0.4	1	20	500
2020	100	0.5	1	2	50
2021	100	0.5	1	2	100
2022	100	0.5	1	2	200
2023	100	0.5	1	2	300
2024	100	0.5	1	2	400
2025	100	0.5	1	2	500
2026	100	0.5	1	5	50
2027	100	0.5	1	5	100
2028	100	0.5	1	5	200
2029	100	0.5	1	5	300
2030	100	0.5	1	5	400
2031	100	0.5	1	5	500
2032	100	0.5	1	10	50
2033	100	0.5	1	10	100
2034	100	0.5	1	10	200
2035	100	0.5	1	10	300
2036	100	0.5	1	10	400
2037	100	0.5	1	10	500
2038	100	0.5	1	20	50
2039	100	0.5	1	20	100
2040	100	0.5	1	20	200
2041	100	0.5	1	20	300
2042	100	0.5	1	20	400
2043	100	0.5	1	20	500
2044	100	0.75	1	2	50
2045	100	0.75	1	2	100
2046	100	0.75	1	2	200
2047	100	0.75	1	2	300
2048	100	0.75	1	2	400
2049	100	0.75	1	2	500
2050	100	0.75	1	5	50
2051	100	0.75	1	5	100
2052	100	0.75	1	5	200
2053	100	0.75	1	5	300
2054	100	0.75	1	5	400
2055	100	0.75	1	5	500
2056	100	0.75	1	10	50
2057	100	0.75	1	10	100
2058	100	0.75	1	10	200
2059	100	0.75	1	10	300
2060	100	0.75	1	10	400
2061	100	0.75	1	10	500
2062	100	0.75	1	20	50
2063	100	0.75	1	20	100
2064	100	0.75	1	20	200
2065	100	0.75	1	20	300
2066	100	0.75	1	20	400
2067	100	0.75	1	20	500
2068	100	0.99	1	2	50
2069	100	0.99	1	2	100
2070	100	0.99	1	2	200
2071	100	0.99	1	2	300
2072	100	0.99	1	2	400
2073	100	0.99	1	2	500
2074	100	0.99	1	5	50
2075	100	0.99	1	5	100
2076	100	0.99	1	5	200
2077	100	0.99	1	5	300
2078	100	0.99	1	5	400
2079	100	0.99	1	5	500
2080	100	0.99	1	10	50
2081	100	0.99	1	10	100
2082	100	0.99	1	10	200
2083	100	0.99	1	10	300
2084	100	0.99	1	10	400
2085	100	0.99	1	10	500
2086	100	0.99	1	20	50
2087	100	0.99	1	20	100
2088	100	0.99	1	20	200
2089	100	0.99	1	20	300
2090	100	0.99	1	20	400
2091	100	0.99	1	20	500
2092	150	0.4	1	2	50
2093	150	0.4	1	2	100
2094	150	0.4	1	2	200
2095	150	0.4	1	2	300
2096	150	0.4	1	2	400
2097	150	0.4	1	2	500
2098	150	0.4	1	5	50
2099	150	0.4	1	5	100
2100	150	0.4	1	5	200
2101	150	0.4	1	5	300
2102	150	0.4	1	5	400
2103	150	0.4	1	5	500
2104	150	0.4	1	10	50
2105	150	0.4	1	10	100
2106	150	0.4	1	10	200
2107	150	0.4	1	10	300
2108	150	0.4	1	10	400
2109	150	0.4	1	10	500
2110	150	0.4	1	20	50
2111	150	0.4	1	20	100
2112	150	0.4	1	20	200
2113	150	0.4	1	20	300
2114	150	0.4	1	20	400
2115	150	0.4	1	20	500
2116	150	0.5	1	2	50
2117	150	0.5	1	2	100
2118	150	0.5	1	2	200
2119	150	0.5	1	2	300
2120	150	0.5	1	2	400
2121	150	0.5	1	2	500
2122	150	0.5	1	5	50
2123	150	0.5	1	5	100
2124	150	0.5	1	5	200
2125	150	0.5	1	5	300
2126	150	0.5	1	5	400
2127	150	0.5	1	5	500
2128	150	0.5	1	10	50
2129	150	0.5	1	10	100
2130	150	0.5	1	10	200
2131	150	0.5	1	10	300
2132	150	0.5	1	10	400
2133	150	0.5	1	10	500
2134	150	0.5	1	20	50
2135	150	0.5	1	20	100
2136	150	0.5	1	20	200
2137	150	0.5	1	20	300
2138	150	0.5	1	20	400
2139	150	0.5	1	20	500
2140	150	0.75	1	2	50
2141	150	0.75	1	2	100
2142	150	0.75	1	2	200
2143	150	0.75	1	2	300
2144	150	0.75	1	2	400
2145	150	0.75	1	2	500
2146	150	0.75	1	5	50
2147	150	0.75	1	5	100
2148	150	0.75	1	5	200
2149	150	0.75	1	5	300
2150	150	0.75	1	5	400
2151	150	0.75	1	5	500
2152	150	0.75	1	10	50
2153	150	0.75	1	10	100
2154	150	0.75	1	10	200
2155	150	0.75	1	10	300
2156	150	0.75	1	10	400
2157	150	0.75	1	10	500
2158	150	0.75	1	20	50
2159	150	0.75	1	20	100
2160	150	0.75	1	20	200
2161	150	0.75	1	20	300
2162	150	0.75	1	20	400
2163	150	0.75	1	20	500
2164	150	0.99	1	2	50
2165	150	0.99	1	2	100
2166	150	0.99	1	2	200
2167	150	0.99	1	2	300
2168	150	0.99	1	2	400
2169	150	0.99	1	2	500
2170	150	0.99	1	5	50
2171	150	0.99	1	5	100
2172	150	0.99	1	5	200
2173	150	0.99	1	5	300
2174	150	0.99	1	5	400
2175	150	0.99	1	5	500
2176	150	0.99	1	10	50
2177	150	0.99	1	10	100
2178	150	0.99	1	10	200
2179	150	0.99	1	10	300
2180	150	0.99	1	10	400
2181	150	0.99	1	10	500
2182	150	0.99	1	20	50
2183	150	0.99	1	20	100
2184	150	0.99	1	20	200
2185	150	0.99	1	20	300
2186	150	0.99	1	20	400
2187	150	0.99	1	20	500
