index	max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators
1113	300.0	0.25	10	100	100
1114	300.0	0.25	10	100	200
1115	300.0	0.25	10	100	500
1116	300.0	0.25	50	2	100
1117	300.0	0.25	50	2	200
1118	300.0	0.25	50	2	500
1119	300.0	0.25	50	10	100
1120	300.0	0.25	50	10	200
1121	300.0	0.25	50	10	500
1122	300.0	0.25	50	50	100
1123	300.0	0.25	50	50	200
1124	300.0	0.25	50	50	500
1125	300.0	0.25	50	100	100
1126	300.0	0.25	50	100	200
1127	300.0	0.25	50	100	500
1128	300.0	0.25	500	2	100
1129	300.0	0.25	500	2	200
1130	300.0	0.25	500	2	500
1131	300.0	0.25	500	10	100
1132	300.0	0.25	500	10	200
1133	300.0	0.25	500	10	500
1134	300.0	0.25	500	50	100
1135	300.0	0.25	500	50	200
1136	300.0	0.25	500	50	500
1137	300.0	0.25	500	100	100
1138	300.0	0.25	500	100	200
1139	300.0	0.25	500	100	500
1140	300.0	0.49	1	2	100
1141	300.0	0.49	1	2	200
1142	300.0	0.49	1	2	500
1143	300.0	0.49	1	10	100
1144	300.0	0.49	1	10	200
1145	300.0	0.49	1	10	500
1146	300.0	0.49	1	50	100
1147	300.0	0.49	1	50	200
1148	300.0	0.49	1	50	500
1149	300.0	0.49	1	100	100
1150	300.0	0.49	1	100	200
1151	300.0	0.49	1	100	500
1152	300.0	0.49	5	2	100
1153	300.0	0.49	5	2	200
1154	300.0	0.49	5	2	500
1155	300.0	0.49	5	10	100
1156	300.0	0.49	5	10	200
1157	300.0	0.49	5	10	500
1158	300.0	0.49	5	50	100
1159	300.0	0.49	5	50	200
1160	300.0	0.49	5	50	500
1161	300.0	0.49	5	100	100
1162	300.0	0.49	5	100	200
1163	300.0	0.49	5	100	500
1164	300.0	0.49	10	2	100
1165	300.0	0.49	10	2	200
1166	300.0	0.49	10	2	500
1167	300.0	0.49	10	10	100
1168	300.0	0.49	10	10	200
1169	300.0	0.49	10	10	500
1170	300.0	0.49	10	50	100
1171	300.0	0.49	10	50	200
1172	300.0	0.49	10	50	500
1173	300.0	0.49	10	100	100
1174	300.0	0.49	10	100	200
1175	300.0	0.49	10	100	500
1176	300.0	0.49	50	2	100
1177	300.0	0.49	50	2	200
1178	300.0	0.49	50	2	500
1179	300.0	0.49	50	10	100
1180	300.0	0.49	50	10	200
1181	300.0	0.49	50	10	500
1182	300.0	0.49	50	50	100
1183	300.0	0.49	50	50	200
1184	300.0	0.49	50	50	500
1185	300.0	0.49	50	100	100
1186	300.0	0.49	50	100	200
1187	300.0	0.49	50	100	500
1188	300.0	0.49	500	2	100
1189	300.0	0.49	500	2	200
1190	300.0	0.49	500	2	500
1191	300.0	0.49	500	10	100
1192	300.0	0.49	500	10	200
1193	300.0	0.49	500	10	500
1194	300.0	0.49	500	50	100
1195	300.0	0.49	500	50	200
1196	300.0	0.49	500	50	500
1197	300.0	0.49	500	100	100
1198	300.0	0.49	500	100	200
1199	300.0	0.49	500	100	500
1200		0.01	1	2	100
1201		0.01	1	2	200
1202		0.01	1	2	500
1203		0.01	1	10	100
1204		0.01	1	10	200
1205		0.01	1	10	500
1206		0.01	1	50	100
1207		0.01	1	50	200
1208		0.01	1	50	500
1209		0.01	1	100	100
1210		0.01	1	100	200
1211		0.01	1	100	500
1212		0.01	5	2	100
1213		0.01	5	2	200
1214		0.01	5	2	500
1215		0.01	5	10	100
1216		0.01	5	10	200
1217		0.01	5	10	500
1218		0.01	5	50	100
1219		0.01	5	50	200
1220		0.01	5	50	500
1221		0.01	5	100	100
1222		0.01	5	100	200
1223		0.01	5	100	500
1224		0.01	10	2	100
1225		0.01	10	2	200
1226		0.01	10	2	500
1227		0.01	10	10	100
1228		0.01	10	10	200
1229		0.01	10	10	500
1230		0.01	10	50	100
1231		0.01	10	50	200
1232		0.01	10	50	500
1233		0.01	10	100	100
1234		0.01	10	100	200
1235		0.01	10	100	500
1236		0.01	50	2	100
1237		0.01	50	2	200
1238		0.01	50	2	500
1239		0.01	50	10	100
1240		0.01	50	10	200
1241		0.01	50	10	500
1242		0.01	50	50	100
1243		0.01	50	50	200
1244		0.01	50	50	500
1245		0.01	50	100	100
1246		0.01	50	100	200
1247		0.01	50	100	500
1248		0.01	500	2	100
1249		0.01	500	2	200
1250		0.01	500	2	500
1251		0.01	500	10	100
1252		0.01	500	10	200
1253		0.01	500	10	500
1254		0.01	500	50	100
1255		0.01	500	50	200
1256		0.01	500	50	500
1257		0.01	500	100	100
1258		0.01	500	100	200
1259		0.01	500	100	500
1260		0.03	1	2	100
1261		0.03	1	2	200
1262		0.03	1	2	500
1263		0.03	1	10	100
1264		0.03	1	10	200
1265		0.03	1	10	500
1266		0.03	1	50	100
1267		0.03	1	50	200
1268		0.03	1	50	500
1269		0.03	1	100	100
1270		0.03	1	100	200
1271		0.03	1	100	500
1272		0.03	5	2	100
1273		0.03	5	2	200
1274		0.03	5	2	500
1275		0.03	5	10	100
1276		0.03	5	10	200
1277		0.03	5	10	500
1278		0.03	5	50	100
1279		0.03	5	50	200
1280		0.03	5	50	500
1281		0.03	5	100	100
1282		0.03	5	100	200
1283		0.03	5	100	500
1284		0.03	10	2	100
1285		0.03	10	2	200
1286		0.03	10	2	500
1287		0.03	10	10	100
1288		0.03	10	10	200
1289		0.03	10	10	500
1290		0.03	10	50	100
1291		0.03	10	50	200
1292		0.03	10	50	500
1293		0.03	10	100	100
1294		0.03	10	100	200
1295		0.03	10	100	500
1296		0.03	50	2	100
1297		0.03	50	2	200
1298		0.03	50	2	500
1299		0.03	50	10	100
1300		0.03	50	10	200
1301		0.03	50	10	500
1302		0.03	50	50	100
1303		0.03	50	50	200
1304		0.03	50	50	500
1305		0.03	50	100	100
1306		0.03	50	100	200
1307		0.03	50	100	500
1308		0.03	500	2	100
1309		0.03	500	2	200
1310		0.03	500	2	500
1311		0.03	500	10	100
1312		0.03	500	10	200
1313		0.03	500	10	500
1314		0.03	500	50	100
1315		0.03	500	50	200
1316		0.03	500	50	500
1317		0.03	500	100	100
1318		0.03	500	100	200
1319		0.03	500	100	500
1320		0.1	1	2	100
1321		0.1	1	2	200
1322		0.1	1	2	500
1323		0.1	1	10	100
1324		0.1	1	10	200
1325		0.1	1	10	500
1326		0.1	1	50	100
1327		0.1	1	50	200
1328		0.1	1	50	500
1329		0.1	1	100	100
1330		0.1	1	100	200
1331		0.1	1	100	500
1332		0.1	5	2	100
1333		0.1	5	2	200
1334		0.1	5	2	500
1335		0.1	5	10	100
1336		0.1	5	10	200
1337		0.1	5	10	500
1338		0.1	5	50	100
1339		0.1	5	50	200
1340		0.1	5	50	500
1341		0.1	5	100	100
1342		0.1	5	100	200
1343		0.1	5	100	500
1344		0.1	10	2	100
1345		0.1	10	2	200
1346		0.1	10	2	500
1347		0.1	10	10	100
1348		0.1	10	10	200
1349		0.1	10	10	500
1350		0.1	10	50	100
1351		0.1	10	50	200
1352		0.1	10	50	500
1353		0.1	10	100	100
1354		0.1	10	100	200
1355		0.1	10	100	500
1356		0.1	50	2	100
1357		0.1	50	2	200
1358		0.1	50	2	500
1359		0.1	50	10	100
1360		0.1	50	10	200
1361		0.1	50	10	500
1362		0.1	50	50	100
1363		0.1	50	50	200
1364		0.1	50	50	500
1365		0.1	50	100	100
1366		0.1	50	100	200
1367		0.1	50	100	500
1368		0.1	500	2	100
1369		0.1	500	2	200
1370		0.1	500	2	500
1371		0.1	500	10	100
1372		0.1	500	10	200
1373		0.1	500	10	500
1374		0.1	500	50	100
1375		0.1	500	50	200
1376		0.1	500	50	500
1377		0.1	500	100	100
1378		0.1	500	100	200
1379		0.1	500	100	500
1380		0.25	1	2	100
1381		0.25	1	2	200
1382		0.25	1	2	500
1383		0.25	1	10	100
1384		0.25	1	10	200
1385		0.25	1	10	500
1386		0.25	1	50	100
1387		0.25	1	50	200
1388		0.25	1	50	500
1389		0.25	1	100	100
1390		0.25	1	100	200
1391		0.25	1	100	500
1392		0.25	5	2	100
1393		0.25	5	2	200
1394		0.25	5	2	500
1395		0.25	5	10	100
1396		0.25	5	10	200
1397		0.25	5	10	500
1398		0.25	5	50	100
1399		0.25	5	50	200
1400		0.25	5	50	500
1401		0.25	5	100	100
1402		0.25	5	100	200
1403		0.25	5	100	500
1404		0.25	10	2	100
1405		0.25	10	2	200
1406		0.25	10	2	500
1407		0.25	10	10	100
1408		0.25	10	10	200
1409		0.25	10	10	500
1410		0.25	10	50	100
1411		0.25	10	50	200
1412		0.25	10	50	500
1413		0.25	10	100	100
1414		0.25	10	100	200
1415		0.25	10	100	500
1416		0.25	50	2	100
1417		0.25	50	2	200
1418		0.25	50	2	500
1419		0.25	50	10	100
1420		0.25	50	10	200
1421		0.25	50	10	500
1422		0.25	50	50	100
1423		0.25	50	50	200
1424		0.25	50	50	500
1425		0.25	50	100	100
1426		0.25	50	100	200
1427		0.25	50	100	500
1428		0.25	500	2	100
1429		0.25	500	2	200
1430		0.25	500	2	500
1431		0.25	500	10	100
1432		0.25	500	10	200
1433		0.25	500	10	500
1434		0.25	500	50	100
1435		0.25	500	50	200
1436		0.25	500	50	500
1437		0.25	500	100	100
1438		0.25	500	100	200
1439		0.25	500	100	500
1440		0.49	1	2	100
1441		0.49	1	2	200
1442		0.49	1	2	500
1443		0.49	1	10	100
1444		0.49	1	10	200
1445		0.49	1	10	500
1446		0.49	1	50	100
1447		0.49	1	50	200
1448		0.49	1	50	500
1449		0.49	1	100	100
1450		0.49	1	100	200
1451		0.49	1	100	500
1452		0.49	5	2	100
1453		0.49	5	2	200
1454		0.49	5	2	500
1455		0.49	5	10	100
1456		0.49	5	10	200
1457		0.49	5	10	500
1458		0.49	5	50	100
1459		0.49	5	50	200
1460		0.49	5	50	500
1461		0.49	5	100	100
1462		0.49	5	100	200
1463		0.49	5	100	500
1464		0.49	10	2	100
1465		0.49	10	2	200
1466		0.49	10	2	500
1467		0.49	10	10	100
1468		0.49	10	10	200
1469		0.49	10	10	500
1470		0.49	10	50	100
1471		0.49	10	50	200
1472		0.49	10	50	500
1473		0.49	10	100	100
1474		0.49	10	100	200
1475		0.49	10	100	500
1476		0.49	50	2	100
1477		0.49	50	2	200
1478		0.49	50	2	500
1479		0.49	50	10	100
1480		0.49	50	10	200
1481		0.49	50	10	500
1482		0.49	50	50	100
1483		0.49	50	50	200
1484		0.49	50	50	500
1485		0.49	50	100	100
1486		0.49	50	100	200
1487		0.49	50	100	500
1488		0.49	500	2	100
1489		0.49	500	2	200
1490		0.49	500	2	500
1491		0.49	500	10	100
1492		0.49	500	10	200
1493		0.49	500	10	500
1494		0.49	500	50	100
1495		0.49	500	50	200
1496		0.49	500	50	500
1497		0.49	500	100	100
1498		0.49	500	100	200
1499		0.49	500	100	500
